Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit,DayOfWeek,Month,DayOfYear,WeekOfYear,IsWeekend
'1010033',BAR1,9.190011126040746,KG,2022-06-09,H,3,6,160,23,0
'1010033',BAR1,9.295361436273572,KG,2022-06-10,S,4,6,161,23,0
'1010033',BAR1,8.091602924004038,KG,2022-06-13,H,0,6,164,24,0
'1010033',BAR1,6.301372778317929,KG,2022-06-13,H,0,6,164,24,0
'1010033',BAR1,9.557704504525576,KG,2022-06-13,H,0,6,164,24,0
'1010033',BAR1,9.988462691132108,KG,2022-06-13,S,0,6,164,24,0
'1010033',BAR1,9.988462691132108,KG,2022-06-13,S,0,6,164,24,0
'1010033',BAR1,9.988462691132108,KG,2022-06-13,S,0,6,164,24,0
'1010033',BAR1,9.988462691132108,KG,2022-06-13,S,0,6,164,24,0
'1010033',BAR1,9.988462691132108,KG,2022-06-14,S,1,6,165,24,0
'1010033',BAR1,8.864627976270127,KG,2022-06-16,H,3,6,167,24,0
'1010033',BAR1,9.190011126040746,KG,2022-06-17,H,4,6,168,24,0
'1010033',BAR1,8.49696599400292,KG,2022-06-17,H,4,6,168,24,0
'1010033',BAR1,9.988462691132108,KG,2022-06-20,S,0,6,171,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-22,S,2,6,173,25,0
'1010033',BAR1,8.379208468849978,KG,2022-06-23,H,3,6,174,25,0
'1010033',BAR1,9.190011126040746,KG,2022-06-23,H,3,6,174,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-23,H,3,6,174,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-23,H,3,6,174,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,9.988462691132108,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,9.557704504525576,KG,2022-06-30,H,3,6,181,26,0
'1010033',BAR1,8.602306100789416,KG,2022-06-30,H,3,6,181,26,0
'1010033',BAR1,9.988462691132108,KG,2022-06-30,S,3,6,181,26,0
'1010033',BAR1,8.379208468849978,KG,2022-07-04,H,0,7,185,27,0
'1010033',BAR1,9.557704504525576,KG,2022-07-08,H,4,7,189,27,0
'1010033',BAR1,9.988462691132108,KG,2022-07-08,S,4,7,189,27,0
'1010033',BAR1,9.988462691132108,KG,2022-07-08,S,4,7,189,27,0
'1010033',BAR1,9.988462691132108,KG,2022-07-08,S,4,7,189,27,0
'1010033',BAR1,8.602306100789416,KG,2022-07-09,H,5,7,190,27,1
'1010033',BAR1,6.301372778317929,KG,2022-07-09,H,5,7,190,27,1
'1010033',BAR1,7.909342585078373,KG,2022-07-09,H,5,7,190,27,1
'1010033',BAR1,9.82595186632314,KG,2022-07-14,H,3,7,195,28,0
'1010033',BAR1,8.245709874487936,KG,2022-07-14,H,3,7,195,28,0
'1010033',BAR1,6.301372778317929,KG,2022-07-14,H,3,7,195,28,0
'1010033',BAR1,8.864627976270127,KG,2022-07-18,H,0,7,199,29,0
'1010033',BAR1,8.784597043495378,KG,2022-07-18,H,0,7,199,29,0
'1010033',BAR1,9.557704504525576,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,6.993602645440956,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,6.301372778317929,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,7.909342585078373,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,7.686290853540371,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,7.398761795316151,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,8.245709874487936,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,9.557704504525576,KG,2022-07-20,H,2,7,201,29,0
'1010033',BAR1,9.07224084701915,KG,2022-07-21,H,3,7,202,29,0
'1010033',BAR1,9.190011126040746,KG,2022-07-21,H,3,7,202,29,0
'1010033',BAR1,8.602306100789416,KG,2022-07-21,H,3,7,202,29,0
'1010033',BAR1,9.47766768473474,KG,2022-07-22,H,4,7,203,29,0
'1010033',BAR1,8.091602924004038,KG,2022-07-22,H,4,7,203,29,0
'1010033',BAR1,8.938725855543103,KG,2022-07-25,H,0,7,206,30,0
'1010033',BAR1,8.379208468849978,KG,2022-07-25,H,0,7,206,30,0
'1010033',BAR1,9.557704504525576,KG,2022-07-26,H,1,7,207,30,0
'1010033',BAR1,7.686290853540371,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,6.301372778317929,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,7.398761795316151,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,6.993602645440956,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,7.398761795316151,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,7.909342585078373,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,6.301372778317929,KG,2022-07-29,H,4,7,210,30,0
'1010033',BAR1,9.518486617560317,KG,2022-07-29,H,4,7,210,30,0
'1010033',BAR1,7.909342585078373,KG,2022-07-29,H,4,7,210,30,0
'1010033',BAR1,6.301372778317929,KG,2022-07-29,H,4,7,210,30,0
'1010033',BAR1,9.988462691132108,KG,2022-07-31,S,6,7,212,30,1
'1010033',BAR1,9.988462691132108,KG,2022-07-31,S,6,7,212,30,1
'1010033',BAR1,9.988462691132108,KG,2022-07-31,S,6,7,212,30,1
'1010033',BAR1,9.988462691132108,KG,2022-08-01,S,0,8,213,31,0
'1010033',BAR1,9.557704504525576,KG,2022-08-02,H,1,8,214,31,0
'1010033',BAR1,7.398761795316151,KG,2022-08-03,H,2,8,215,31,0
'1010033',BAR1,6.301372778317929,KG,2022-08-03,H,2,8,215,31,0
'1010033',BAR1,6.993602645440956,KG,2022-08-03,H,2,8,215,31,0
'1010033',BAR1,6.301372778317929,KG,2022-08-03,S,2,8,215,31,0
'1010033',BAR1,9.07224084701915,KG,2022-08-03,S,2,8,215,31,0
'1010033',BAR1,9.435111398234312,KG,2022-08-03,S,2,8,215,31,0
'1010033',BAR1,6.993602645440956,KG,2022-08-04,H,3,8,216,31,0
'1010033',BAR1,6.301372778317929,KG,2022-08-04,H,3,8,216,31,0
'1010033',BAR1,7.909342585078373,KG,2022-08-04,H,3,8,216,31,0
'1010033',BAR1,7.686290853540371,KG,2022-08-04,H,3,8,216,31,0
'1010033',BAR1,7.686290853540371,KG,2022-08-05,H,4,8,217,31,0
'1010033',BAR1,6.993602645440956,KG,2022-08-05,H,4,8,217,31,0
'1010033',BAR1,8.602306100789416,KG,2022-08-05,H,4,8,217,31,0
'1010033',BAR1,6.301372778317929,KG,2022-08-05,H,4,8,217,31,0
'1010033',BAR1,7.398761795316151,KG,2022-08-05,H,4,8,217,31,0
'1010033',BAR1,9.82595186632314,KG,2022-08-06,H,5,8,218,31,1
'1010033',BAR1,6.301372778317929,KG,2022-08-08,H,0,8,220,32,0
'1010033',BAR1,7.686290853540371,KG,2022-08-08,H,0,8,220,32,0
'1010033',BAR1,8.864627976270127,KG,2022-08-08,H,0,8,220,32,0
'1010033',BAR1,8.49696599400292,KG,2022-08-08,H,0,8,220,32,0
'1010033',BAR1,7.909342585078373,KG,2022-08-08,H,0,8,220,32,0
'1010033',BAR1,6.993602645440956,KG,2022-08-08,H,0,8,220,32,0
'1010033',BAR1,8.602306100789416,KG,2022-08-09,H,1,8,221,32,0
'1010033',BAR1,9.557704504525576,KG,2022-08-09,H,1,8,221,32,0
'1010033',BAR1,9.557704504525576,KG,2022-08-12,H,4,8,224,32,0
'1010033',BAR1,6.993602645440956,KG,2022-08-12,H,4,8,224,32,0
'1010033',BAR1,7.686290853540371,KG,2022-08-12,H,4,8,224,32,0
'1010033',BAR1,6.301372778317929,KG,2022-08-12,H,4,8,224,32,0
'1010033',BAR1,9.82595186632314,KG,2022-08-13,H,5,8,225,32,1
'1010033',BAR1,7.686290853540371,KG,2022-08-15,H,0,8,227,33,0
'1010033',BAR1,8.091602924004038,KG,2022-08-15,H,0,8,227,33,0
'1010033',BAR1,6.301372778317929,KG,2022-08-15,H,0,8,227,33,0
'1010033',BAR1,8.49696599400292,KG,2022-08-15,H,0,8,227,33,0
'1010033',BAR1,7.054173281429737,KG,2022-08-15,H,0,8,227,33,0
'1010033',BAR1,7.686290853540371,KG,2022-08-16,H,1,8,228,33,0
'1010033',BAR1,8.091602924004038,KG,2022-08-16,H,1,8,228,33,0
'1010033',BAR1,6.993602645440956,KG,2022-08-16,H,1,8,228,33,0
'1010033',BAR1,7.909342585078373,KG,2022-08-16,H,1,8,228,33,0
'1010033',BAR1,9.040495852213223,KG,2022-08-16,H,1,8,228,33,0
'1010033',BAR1,5.610057704092888,KG,2022-08-16,H,1,8,228,33,0
'1010033',BAR1,6.301372778317929,KG,2022-08-16,H,1,8,228,33,0
'1010033',BAR1,9.557704504525576,KG,2022-08-16,H,1,8,228,33,0
'1010033',BAR1,9.82595186632314,KG,2022-08-19,H,4,8,231,33,0
'1010033',BAR1,9.557704504525576,KG,2022-08-20,H,5,8,232,33,1
'1010033',BAR1,7.398761795316151,KG,2022-08-20,H,5,8,232,33,1
'1010033',BAR1,8.379208468849978,KG,2022-08-20,H,5,8,232,33,1
'1010033',BAR1,6.993602645440956,KG,2022-08-20,H,5,8,232,33,1
'1010033',BAR1,8.864627976270127,KG,2022-08-20,H,5,8,232,33,1
'1010033',BAR1,8.379208468849978,KG,2022-08-21,H,6,8,233,33,1
'1010033',BAR1,7.909342585078373,KG,2022-08-22,H,0,8,234,34,0
'1010033',BAR1,9.190011126040746,KG,2022-08-23,H,1,8,235,34,0
'1010033',BAR1,8.245709874487936,KG,2022-08-23,H,1,8,235,34,0
'1010033',BAR1,6.993602645440956,KG,2022-08-23,H,1,8,235,34,0
'1010033',BAR1,8.697599582116476,KG,2022-08-25,H,3,8,237,34,0
'1010033',BAR1,6.993602645440956,KG,2022-08-25,H,3,8,237,34,0
'1010033',BAR1,8.774127354919237,KG,2022-08-26,H,4,8,238,34,0
'1010033',BAR1,4.234686046775173,KG,2022-08-26,H,4,8,238,34,0
'1010033',BAR1,6.993602645440956,KG,2022-08-26,H,4,8,238,34,0
'1010033',BAR1,6.301372778317929,KG,2022-08-27,H,5,8,239,34,1
'1010033',BAR1,8.091602924004038,KG,2022-08-27,H,5,8,239,34,1
'1010033',BAR1,6.014301781010739,KG,2022-08-27,H,5,8,239,34,1
'1010033',BAR1,6.993602645440956,KG,2022-08-27,H,5,8,239,34,1
'1010033',BAR1,7.398761795316151,KG,2022-08-27,H,5,8,239,34,1
'1010033',BAR1,4.920564697006408,KG,2022-08-27,H,5,8,239,34,1
'1010033',BAR1,6.301372778317929,KG,2022-08-28,S,6,8,240,34,1
'1010033',BAR1,9.963146060756253,KG,2022-08-28,S,6,8,240,34,1
'1010033',BAR1,9.557704504525576,KG,2022-08-29,H,0,8,241,35,0
'1010033',BAR1,8.379208468849978,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,9.765330621440986,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,9.988462691132108,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,9.988462691132108,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,9.988462691132108,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,9.796100540476353,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,8.245709874487936,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,9.988462691132108,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,9.988462691132108,KG,2022-08-29,S,0,8,241,35,0
'1010033',BAR1,9.557704504525576,KG,2022-08-30,H,1,8,242,35,0
'1010033',BAR1,9.435111398234312,KG,2022-08-31,S,2,8,243,35,0
'1010033',BAR1,9.132858715343321,KG,2022-08-31,S,2,8,243,35,0
'1010033',BAR1,9.557704504525576,KG,2022-09-01,H,3,9,244,35,0
'1010033',BAR1,8.245709874487936,KG,2022-09-03,H,5,9,246,35,1
'1010033',BAR1,8.864627976270127,KG,2022-09-03,H,5,9,246,35,1
'1010033',BAR1,6.301372778317929,KG,2022-09-04,H,6,9,247,35,1
'1010033',BAR1,8.091602924004038,KG,2022-09-08,H,3,9,251,36,0
'1010033',BAR1,9.631807429895103,KG,2022-09-09,H,4,9,252,36,0
'1010033',BAR1,6.993602645440956,KG,2022-09-12,H,0,9,255,37,0
'1010033',BAR1,9.557704504525576,KG,2022-09-15,H,3,9,258,37,0
'1010033',BAR1,9.47766768473474,KG,2022-09-16,H,4,9,259,37,0
'1010033',BAR1,8.091602924004038,KG,2022-09-16,H,4,9,259,37,0
'1010033',BAR1,8.938725855543103,KG,2022-09-19,H,0,9,262,38,0
'1010033',BAR1,8.784597043495378,KG,2022-09-19,H,0,9,262,38,0
'1010033',BAR1,8.379208468849978,KG,2022-09-19,H,0,9,262,38,0
'1010033',BAR1,8.091602924004038,KG,2022-09-19,H,0,9,262,38,0
'1010033',BAR1,7.909342585078373,KG,2022-09-19,H,0,9,262,38,0
'1010033',BAR1,6.301372778317929,KG,2022-09-22,H,3,9,265,38,0
'1010033',BAR1,7.909342585078373,KG,2022-09-22,H,3,9,265,38,0
'1010033',BAR1,7.686290853540371,KG,2022-09-22,H,3,9,265,38,0
'1010033',BAR1,6.993602645440956,KG,2022-09-22,H,3,9,265,38,0
'1010033',BAR1,8.091602924004038,KG,2022-09-22,H,3,9,265,38,0
'1010033',BAR1,9.557704504525576,KG,2022-09-24,H,5,9,267,38,1
'1010033',BAR1,9.557704504525576,KG,2022-09-28,H,2,9,271,39,0
'1010033',BAR1,9.435111398234312,KG,2022-09-28,H,2,9,271,39,0
'1010033',BAR1,8.379208468849978,KG,2022-09-29,H,3,9,272,39,0
'1010033',BAR1,8.091602924004038,KG,2022-09-29,H,3,9,272,39,0
'1010033',BAR1,6.301372778317929,KG,2022-10-01,H,5,10,274,39,1
'1010033',BAR1,7.686290853540371,KG,2022-10-01,H,5,10,274,39,1
'1010033',BAR1,9.557704504525576,KG,2022-10-07,H,4,10,280,40,0
'1010033',BAR1,9.557704504525576,KG,2022-10-07,H,4,10,280,40,0
'1010033',BAR1,7.909342585078373,KG,2022-10-08,H,5,10,281,40,1
'1010033',BAR1,8.602306100789416,KG,2022-10-08,H,5,10,281,40,1
'1010033',BAR1,8.602306100789416,KG,2022-10-12,H,2,10,285,41,0
'1010033',BAR1,9.557704504525576,KG,2022-10-12,H,2,10,285,41,0
'1010033',BAR1,9.390663266107246,KG,2022-10-14,H,4,10,287,41,0
'1010033',BAR1,6.993602645440956,KG,2022-10-14,H,4,10,287,41,0
'1010033',BAR1,8.245709874487936,KG,2022-10-15,H,5,10,288,41,1
'1010033',BAR1,6.993602645440956,KG,2022-10-17,H,0,10,290,42,0
'1010033',BAR1,8.091602924004038,KG,2022-10-17,H,0,10,290,42,0
'1010033',BAR1,7.686290853540371,KG,2022-10-17,H,0,10,290,42,0
'1010033',BAR1,9.557704504525576,KG,2022-10-18,H,1,10,291,42,0
'1010033',BAR1,9.007709979784343,KG,2022-10-21,H,4,10,294,42,0
'1010033',BAR1,7.909342585078373,KG,2022-10-21,H,4,10,294,42,0
'1010033',BAR1,9.557704504525576,KG,2022-10-25,H,1,10,298,43,0
'1010033',BAR1,8.379208468849978,KG,2022-10-25,H,1,10,298,43,0
'1010033',BAR1,6.301372778317929,KG,2022-10-25,H,1,10,298,43,0
'1010033',BAR1,8.379208468849978,KG,2022-10-27,H,3,10,300,43,0
'1010033',BAR1,8.602306100789416,KG,2022-10-27,H,3,10,300,43,0
'1010033',BAR1,6.993602645440956,KG,2022-10-27,H,3,10,300,43,0
'1010033',BAR1,6.168103320766439,KG,2022-10-29,H,5,10,302,43,1
'1010033',BAR1,8.49696599400292,KG,2022-10-29,H,5,10,302,43,1
'1010033',BAR1,8.379208468849978,KG,2022-10-29,H,5,10,302,43,1
'1010033',BAR1,8.784597043495378,KG,2022-10-29,H,5,10,302,43,1
'1010033',BAR1,9.82595186632314,KG,2022-11-03,H,3,11,307,44,0
'1010033',BAR1,9.988462691132108,KG,2022-11-09,S,2,11,313,45,0
'1010033',BAR1,8.245709874487936,KG,2022-11-10,S,3,11,314,45,0
'1010033',BAR1,9.765330621440986,KG,2022-11-10,S,3,11,314,45,0
'1010033',BAR1,6.301372778317929,KG,2022-11-10,S,3,11,314,45,0
'1010033',BAR1,9.988462691132108,KG,2022-11-10,S,3,11,314,45,0
'1010033',BAR1,9.988462691132108,KG,2022-11-10,S,3,11,314,45,0
'1010033',BAR1,9.988462691132108,KG,2022-11-10,S,3,11,314,45,0
'1010033',BAR1,9.988462691132108,KG,2022-11-10,S,3,11,314,45,0
'1010033',BAR1,9.988462691132108,KG,2022-11-10,S,3,11,314,45,0
'1010033',BAR1,7.398761795316151,KG,2022-11-11,H,4,11,315,45,0
'1010033',BAR1,6.301372778317929,KG,2022-11-11,H,4,11,315,45,0
'1010033',BAR1,7.686290853540371,KG,2022-11-11,H,4,11,315,45,0
'1010033',BAR1,6.993602645440956,KG,2022-11-11,H,4,11,315,45,0
'1010033',BAR1,8.379208468849978,KG,2022-11-11,H,4,11,315,45,0
'1010033',BAR1,8.091602924004038,KG,2022-11-11,H,4,11,315,45,0
'1010033',BAR1,8.245709874487936,KG,2022-11-11,H,4,11,315,45,0
'1010033',BAR1,8.245709874487936,KG,2022-11-11,S,4,11,315,45,0
'1010033',BAR1,9.796100540476353,KG,2022-11-11,S,4,11,315,45,0
'1010033',BAR1,9.988462691132108,KG,2022-11-11,S,4,11,315,45,0
'1010033',BAR1,9.988462691132108,KG,2022-11-12,S,5,11,316,45,1
'1010033',BAR1,9.988462691132108,KG,2022-11-15,S,1,11,319,46,0
'1010033',BAR1,9.988462691132108,KG,2022-11-15,S,1,11,319,46,0
'1010033',BAR1,9.988462691132108,KG,2022-11-15,S,1,11,319,46,0
'1010033',BAR1,9.988462691132108,KG,2022-11-15,S,1,11,319,46,0
'1010033',BAR1,9.988462691132108,KG,2022-11-15,S,1,11,319,46,0
'1010033',BAR1,8.379208468849978,KG,2022-11-19,H,5,11,323,46,1
'1010033',BAR1,9.557704504525576,KG,2022-11-19,H,5,11,323,46,1
'1010033',BAR1,9.988462691132108,KG,2022-11-22,S,1,11,326,47,0
'1010033',BAR1,8.245709874487936,KG,2022-11-23,S,2,11,327,47,0
'1010033',BAR1,9.796100540476353,KG,2022-11-23,S,2,11,327,47,0
'1010033',BAR1,9.988462691132108,KG,2022-11-23,S,2,11,327,47,0
'1010033',BAR1,9.557704504525576,KG,2022-11-24,H,3,11,328,47,0
'1010033',BAR1,9.244072976047688,KG,2022-11-24,H,3,11,328,47,0
'1010033',BAR1,9.93717181393932,KG,2022-11-24,S,3,11,328,47,0
'1010033',BAR1,6.993602645440956,KG,2022-11-24,S,3,11,328,47,0
'1010033',BAR1,9.988462691132108,KG,2022-11-24,S,3,11,328,47,0
'1010033',BAR1,9.82595186632314,KG,2022-11-25,H,4,11,329,47,0
'1010033',BAR1,9.557704504525576,KG,2022-12-03,H,5,12,337,48,1
'1010033',BAR1,6.993602645440956,KG,2022-12-03,H,5,12,337,48,1
'1010033',BAR1,6.301372778317929,KG,2022-12-03,H,5,12,337,48,1
'1010033',BAR1,8.49696599400292,KG,2022-12-03,H,5,12,337,48,1
'1010033',BAR1,9.988462691132108,KG,2022-12-03,S,5,12,337,48,1
'1010033',BAR1,9.988462691132108,KG,2022-12-03,S,5,12,337,48,1
'1010033',BAR1,9.988462691132108,KG,2022-12-03,S,5,12,337,48,1
'1010033',BAR1,9.988462691132108,KG,2022-12-04,S,6,12,338,48,1
'1010033',BAR1,9.557704504525576,KG,2022-12-07,H,2,12,341,49,0
'1010033',BAR1,9.988462691132108,KG,2022-12-07,S,2,12,341,49,0
'1010033',BAR1,9.988462691132108,KG,2022-12-09,S,4,12,343,49,0
'1010033',BAR1,9.988462691132108,KG,2022-12-09,S,4,12,343,49,0
'1010033',BAR1,9.557704504525576,KG,2022-12-11,H,6,12,345,49,1
'1010033',BAR1,9.390663266107246,KG,2022-12-11,H,6,12,345,49,1
'1010033',BAR1,9.82595186632314,KG,2022-12-11,H,6,12,345,49,1
'1010033',BAR1,8.602306100789416,KG,2022-12-16,H,4,12,350,50,0
'1010033',BAR1,9.47766768473474,KG,2022-12-17,H,5,12,351,50,1
'1010033',BAR1,9.988462691132108,KG,2022-12-18,S,6,12,352,50,1
'1010033',BAR1,9.988462691132108,KG,2022-12-29,S,3,12,363,52,0
'1010033',BAR1,6.301372778317929,KG,2022-12-30,H,4,12,364,52,0
'1010033',BAR1,9.557704504525576,KG,2022-12-30,H,4,12,364,52,0
'1010033',BAR1,8.245709874487936,KG,2022-12-30,H,4,12,364,52,0
'1010033',BAR1,9.557704504525576,KG,2022-12-30,H,4,12,364,52,0
'1010033',BAR1,8.864627976270127,KG,2023-01-07,H,5,1,7,1,1
'1010033',BAR1,9.557704504525576,KG,2023-01-09,H,0,1,9,2,0
'1010033',BAR1,9.988462691132108,KG,2023-01-09,S,0,1,9,2,0
'1010033',BAR1,9.34414722665755,KG,2023-01-13,H,4,1,13,2,0
'1010033',BAR1,9.007709979784343,KG,2023-01-14,H,5,1,14,2,1
'1010033',BAR1,9.557704504525576,KG,2023-01-14,H,5,1,14,2,1
'1010033',BAR1,9.988462691132108,KG,2023-01-18,S,2,1,18,3,0
'1010033',BAR1,9.988462691132108,KG,2023-01-18,S,2,1,18,3,0
'1010033',BAR1,8.938725855543103,KG,2023-01-19,H,3,1,19,3,0
'1010033',BAR1,6.993602645440956,KG,2023-01-19,H,3,1,19,3,0
'1010033',BAR1,7.398761795316151,KG,2023-01-19,H,3,1,19,3,0
'1010033',BAR1,9.82595186632314,KG,2023-01-21,H,5,1,21,3,1
'1010033',BAR1,9.557704504525576,KG,2023-01-24,H,1,1,24,4,0
'1010033',BAR1,9.557704504525576,KG,2023-01-28,H,5,1,28,4,1
'1010033',BAR1,9.518486617560317,KG,2023-02-03,H,4,2,34,5,0
'1010033',BAR1,8.49696599400292,KG,2023-02-03,H,4,2,34,5,0
'1010033',BAR1,9.557704504525576,KG,2023-02-07,H,1,2,38,6,0
'1010033',BAR1,8.49696599400292,KG,2023-02-10,H,4,2,41,6,0
'1010033',BAR1,9.518486617560317,KG,2023-02-10,H,4,2,41,6,0
'1010033',BAR1,8.379208468849978,KG,2023-02-17,H,4,2,48,7,0
'1010033',BAR1,8.49696599400292,KG,2023-02-23,H,3,2,54,8,0
'1010033',BAR1,9.132858715343321,KG,2023-02-23,H,3,2,54,8,0
'1010033',BAR1,9.765330621440986,KG,2023-02-24,H,4,2,55,8,0
'1010033',BAR1,6.993602645440956,KG,2023-02-24,H,4,2,55,8,0
'1010033',BAR1,9.557704504525576,KG,2023-02-28,H,1,2,59,9,0
'1010033',BAR1,9.82595186632314,KG,2023-03-02,H,3,3,61,9,0
'1010033',BAR1,9.557704504525576,KG,2023-03-04,H,5,3,63,9,1
'1010033',BAR1,9.557704504525576,KG,2023-03-07,H,1,3,66,10,0
'1010033',BAR1,6.993602645440956,KG,2023-03-10,H,4,3,69,10,0
'1010033',BAR1,7.398761795316151,KG,2023-03-10,H,4,3,69,10,0
'1010033',BAR1,8.091602924004038,KG,2023-03-10,H,4,3,69,10,0
'1010033',BAR1,8.784597043495378,KG,2023-03-10,H,4,3,69,10,0
'1010033',BAR1,9.557704504525576,KG,2023-03-11,H,5,3,70,10,1
'1010033',BAR1,9.765330621440986,KG,2023-03-11,S,5,3,70,10,1
'1010033',BAR1,8.245709874487936,KG,2023-03-11,S,5,3,70,10,1
'1010033',BAR1,9.518486617560317,KG,2023-03-11,S,5,3,70,10,1
'1010033',BAR1,9.765330621440986,KG,2023-03-12,S,6,3,71,10,1
'1010033',BAR1,9.765330621440986,KG,2023-03-12,S,6,3,71,10,1
'1010033',BAR1,9.557704504525576,KG,2023-03-16,H,3,3,75,11,0
'1010033',BAR1,9.988462691132108,KG,2023-03-16,S,3,3,75,11,0
'1010033',BAR1,9.988462691132108,KG,2023-03-16,S,3,3,75,11,0
'1010033',BAR1,6.993602645440956,KG,2023-03-17,H,4,3,76,11,0
'1010033',BAR1,7.398761795316151,KG,2023-03-17,H,4,3,76,11,0
'1010033',BAR1,6.301372778317929,KG,2023-03-17,H,4,3,76,11,0
'1010033',BAR1,9.007709979784343,KG,2023-03-18,H,5,3,77,11,1
'1010033',BAR1,6.301372778317929,KG,2023-03-18,H,5,3,77,11,1
'1010033',BAR1,7.909342585078373,KG,2023-03-18,H,5,3,77,11,1
'1010033',BAR1,8.379208468849978,KG,2023-03-18,S,5,3,77,11,1
'1010033',BAR1,8.379208468849978,KG,2023-03-18,S,5,3,77,11,1
'1010033',BAR1,8.379208468849978,KG,2023-03-18,S,5,3,77,11,1
'1010033',BAR1,8.379208468849978,KG,2023-03-18,S,5,3,77,11,1
'1010033',BAR1,9.557704504525576,KG,2023-03-20,H,0,3,79,12,0
'1010033',BAR1,9.765330621440986,KG,2023-03-20,S,0,3,79,12,0
'1010033',BAR1,9.796100540476353,KG,2023-03-22,S,2,3,81,12,0
'1010033',BAR1,8.245709874487936,KG,2023-03-22,S,2,3,81,12,0
'1010033',BAR1,8.379208468849978,KG,2023-03-23,S,3,3,82,12,0
'1010033',BAR1,6.993602645440956,KG,2023-03-23,S,3,3,82,12,0
'1010033',BAR1,8.938725855543103,KG,2023-03-23,S,3,3,82,12,0
'1010033',BAR1,7.686290853540371,KG,2023-03-23,S,3,3,82,12,0
'1010033',BAR1,7.909342585078373,KG,2023-03-24,H,4,3,83,12,0
'1010033',BAR1,9.765330621440986,KG,2023-03-24,S,4,3,83,12,0
'1010033',BAR1,9.988462691132108,KG,2023-03-24,S,4,3,83,12,0
'1010033',BAR1,9.988462691132108,KG,2023-03-24,S,4,3,83,12,0
'1010033',BAR1,9.988462691132108,KG,2023-03-24,S,4,3,83,12,0
'1010033',BAR1,9.595442215660539,KG,2023-03-25,H,5,3,84,12,1
'1010033',BAR1,6.993602645440956,KG,2023-03-25,H,5,3,84,12,1
'1010033',BAR1,8.379208468849978,KG,2023-03-25,S,5,3,84,12,1
'1010033',BAR1,9.07224084701915,KG,2023-03-25,S,5,3,84,12,1
'1010033',BAR1,9.765330621440986,KG,2023-03-27,S,0,3,86,13,0
'1010033',BAR1,9.765330621440986,KG,2023-03-30,S,3,3,89,13,0
'1010033',BAR1,9.390663266107246,KG,2023-04-03,H,0,4,93,14,0
'1010033',BAR1,8.602306100789416,KG,2023-04-03,H,0,4,93,14,0
'1010033',BAR1,6.993602645440956,KG,2023-04-03,H,0,4,93,14,0
'1010033',BAR1,8.602306100789416,KG,2023-04-14,H,4,4,104,15,0
'1010033',BAR1,8.091602924004038,KG,2023-04-15,H,5,4,105,15,1
'1010033',BAR1,9.557704504525576,KG,2023-04-15,H,5,4,105,15,1
'1010033',BAR1,6.993602645440956,KG,2023-04-15,H,5,4,105,15,1
'1010033',BAR1,8.697599582116476,KG,2023-04-21,H,4,4,111,16,0
'1010033',BAR1,8.379208468849978,KG,2023-04-22,H,5,4,112,16,1
'1010033',BAR1,9.557704504525576,KG,2023-04-22,H,5,4,112,16,1
'1010033',BAR1,8.784597043495378,KG,2023-04-29,H,5,4,119,17,1
'1010033',BAR1,9.765330621440986,KG,2023-05-02,S,1,5,122,18,0
'1010033',BAR1,7.909342585078373,KG,2023-05-04,H,3,5,124,18,0
'1010033',BAR1,5.323595173732305,KG,2023-05-05,H,4,5,125,18,0
