Material,Plant,Quantity,UnitofMeasure,EntryDate,DebitCredit,DayOfWeek,Month,DayOfYear,WeekOfYear,IsWeekend
'1010027',BAR1,13065.6,KG,2023-11-30,S,3,11,334,48,0
'1010027',BAR1,9799.2,KG,2023-11-30,S,3,11,334,48,0
'1010027',BAR1,8166.0,KG,2023-12-01,S,4,12,335,48,0
'1010027',BAR1,6532.8,KG,2023-12-01,S,4,12,335,48,0
'1010027',BAR1,2449.8,KG,2023-12-01,S,4,12,335,48,0
'1010027',BAR1,40.83,KG,2023-12-01,S,4,12,335,48,0
'1010027',BAR1,775.77,KG,2023-12-01,S,4,12,335,48,0
'1010027',BAR1,22864.8,KG,2023-12-01,S,4,12,335,48,0
'1010027',BAR1,22864.8,KG,2023-12-03,S,6,12,337,48,1
'1010027',BAR1,9799.2,KG,2023-12-03,S,6,12,337,48,1
'1010027',BAR1,3266.4,KG,2023-12-03,S,6,12,337,48,1
'1010027',BAR1,816.6,KG,2023-12-03,S,6,12,337,48,1
'1010027',BAR1,816.6,KG,2023-12-06,H,2,12,340,49,0
'1010027',BAR1,3266.4,KG,2023-12-06,H,2,12,340,49,0
'1010027',BAR1,1633.2,KG,2023-12-06,H,2,12,340,49,0
'1010027',BAR1,13065.6,KG,2023-12-06,H,2,12,340,49,0
'1010027',BAR1,18781.8,KG,2023-12-07,H,3,12,341,49,0
'1010027',BAR1,22864.8,KG,2023-12-07,S,3,12,341,49,0
'1010027',BAR1,8166.0,KG,2023-12-07,S,3,12,341,49,0
'1010027',BAR1,14698.8,KG,2023-12-07,S,3,12,341,49,0
'1010027',BAR1,4899.6,KG,2023-12-07,S,3,12,341,49,0
'1010027',BAR1,17965.2,KG,2023-12-07,S,3,12,341,49,0
'1010027',BAR1,3266.4,KG,2023-12-08,H,4,12,342,49,0
'1010027',BAR1,15515.4,KG,2023-12-08,H,4,12,342,49,0
'1010027',BAR1,22864.8,KG,2023-12-09,S,5,12,343,49,1
'1010027',BAR1,1633.2,KG,2023-12-11,H,0,12,345,50,0
'1010027',BAR1,10615.8,KG,2023-12-11,H,0,12,345,50,0
'1010027',BAR1,4083.0,KG,2023-12-11,H,0,12,345,50,0
'1010027',BAR1,3266.4,KG,2023-12-11,H,0,12,345,50,0
'1010027',BAR1,19598.4,KG,2023-12-13,H,2,12,347,50,0
'1010027',BAR1,4341.59,KG,2023-12-14,H,3,12,348,50,0
'1010027',BAR1,13623.61,KG,2023-12-14,H,3,12,348,50,0
'1010027',BAR1,1633.2,KG,2023-12-14,H,3,12,348,50,0
'1010027',BAR1,258.59,KG,2023-12-14,H,3,12,348,50,0
'1010027',BAR1,12249.0,KG,2023-12-14,H,3,12,348,50,0
'1010027',BAR1,11432.4,KG,2023-12-14,H,3,12,348,50,0
'1010027',BAR1,272.2,KG,2023-12-14,H,3,12,348,50,0
'1010027',BAR1,8982.6,KG,2023-12-15,H,4,12,349,50,0
'1010027',BAR1,10615.8,KG,2023-12-15,H,4,12,349,50,0
'1010027',BAR1,12249.0,KG,2023-12-18,H,0,12,352,51,0
'1010027',BAR1,7349.4,KG,2023-12-18,H,0,12,352,51,0
'1010027',BAR1,9799.2,KG,2023-12-18,S,0,12,352,51,0
'1010027',BAR1,13882.2,KG,2023-12-18,S,0,12,352,51,0
'1010027',BAR1,272.2,KG,2023-12-18,S,0,12,352,51,0
'1010027',BAR1,7349.4,KG,2023-12-18,S,0,12,352,51,0
'1010027',BAR1,272.2,KG,2023-12-18,S,0,12,352,51,0
'1010027',BAR1,1633.2,KG,2023-12-18,S,0,12,352,51,0
'1010027',BAR1,13882.2,KG,2023-12-18,S,0,12,352,51,0
'1010027',BAR1,544.4,KG,2023-12-18,S,0,12,352,51,0
'1010027',BAR1,1633.2,KG,2023-12-19,H,1,12,353,51,0
'1010027',BAR1,6573.63,KG,2023-12-19,H,1,12,353,51,0
'1010027',BAR1,8166.0,KG,2023-12-19,H,1,12,353,51,0
'1010027',BAR1,3225.57,KG,2023-12-19,H,1,12,353,51,0
'1010027',BAR1,272.2,KG,2023-12-19,S,1,12,353,51,0
'1010027',BAR1,23681.4,KG,2023-12-19,S,1,12,353,51,0
'1010027',BAR1,272.2,KG,2023-12-19,S,1,12,353,51,0
'1010027',BAR1,23681.4,KG,2023-12-19,S,1,12,353,51,0
'1010027',BAR1,272.2,KG,2023-12-19,S,1,12,353,51,0
'1010027',BAR1,23681.4,KG,2023-12-19,S,1,12,353,51,0
'1010027',BAR1,272.2,KG,2023-12-20,S,2,12,354,51,0
'1010027',BAR1,5716.2,KG,2023-12-20,S,2,12,354,51,0
'1010027',BAR1,17965.2,KG,2023-12-20,S,2,12,354,51,0
'1010027',BAR1,8166.0,KG,2023-12-20,S,2,12,354,51,0
'1010027',BAR1,272.2,KG,2023-12-20,S,2,12,354,51,0
'1010027',BAR1,15515.4,KG,2023-12-20,S,2,12,354,51,0
'1010027',BAR1,23681.4,KG,2023-12-20,S,2,12,354,51,0
'1010027',BAR1,272.2,KG,2023-12-20,S,2,12,354,51,0
'1010027',BAR1,272.2,KG,2023-12-21,S,3,12,355,51,0
'1010027',BAR1,12249.0,KG,2023-12-21,S,3,12,355,51,0
'1010027',BAR1,11432.4,KG,2023-12-21,S,3,12,355,51,0
'1010027',BAR1,8166.0,KG,2023-12-21,S,3,12,355,51,0
'1010027',BAR1,15515.4,KG,2023-12-21,S,3,12,355,51,0
'1010027',BAR1,272.2,KG,2023-12-21,S,3,12,355,51,0
'1010027',BAR1,8982.6,KG,2023-12-22,H,4,12,356,51,0
'1010027',BAR1,3266.4,KG,2023-12-22,H,4,12,356,51,0
'1010027',BAR1,7349.4,KG,2023-12-22,H,4,12,356,51,0
'1010027',BAR1,23681.4,KG,2023-12-22,S,4,12,356,51,0
'1010027',BAR1,272.2,KG,2023-12-22,S,4,12,356,51,0
'1010027',BAR1,17965.2,KG,2024-01-03,H,2,1,3,1,0
'1010027',BAR1,23953.6,KG,2024-01-03,H,2,1,3,1,0
'1010027',BAR1,19598.4,KG,2024-01-04,H,3,1,4,1,0
'1010027',BAR1,8166.0,KG,2024-01-05,H,4,1,5,1,0
'1010027',BAR1,272.2,KG,2024-01-05,S,4,1,5,1,0
'1010027',BAR1,5716.2,KG,2024-01-05,S,4,1,5,1,0
'1010027',BAR1,17965.2,KG,2024-01-05,S,4,1,5,1,0
'1010027',BAR1,9799.2,KG,2024-01-05,S,4,1,5,1,0
'1010027',BAR1,272.2,KG,2024-01-05,S,4,1,5,1,0
'1010027',BAR1,13882.2,KG,2024-01-05,S,4,1,5,1,0
'1010027',BAR1,13065.6,KG,2024-01-06,H,5,1,6,1,1
'1010027',BAR1,6532.8,KG,2024-01-06,H,5,1,6,1,1
'1010027',BAR1,13.61,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,23926.38,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,7349.4,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,272.2,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,8166.0,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,272.2,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,13882.2,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,6532.8,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,3266.4,KG,2024-01-08,S,0,1,8,2,0
'1010027',BAR1,12249.0,KG,2024-01-09,H,1,1,9,2,0
'1010027',BAR1,7349.4,KG,2024-01-09,H,1,1,9,2,0
'1010027',BAR1,272.2,KG,2024-01-09,S,1,1,9,2,0
'1010027',BAR1,17148.6,KG,2024-01-09,S,1,1,9,2,0
'1010027',BAR1,3266.4,KG,2024-01-09,S,1,1,9,2,0
'1010027',BAR1,272.2,KG,2024-01-09,S,1,1,9,2,0
'1010027',BAR1,17965.2,KG,2024-01-09,S,1,1,9,2,0
'1010027',BAR1,3266.4,KG,2024-01-09,S,1,1,9,2,0
'1010027',BAR1,2449.8,KG,2024-01-09,S,1,1,9,2,0
'1010027',BAR1,2449.8,KG,2024-01-10,H,2,1,10,2,0
'1010027',BAR1,5716.2,KG,2024-01-10,H,2,1,10,2,0
'1010027',BAR1,3266.4,KG,2024-01-10,H,2,1,10,2,0
'1010027',BAR1,8166.0,KG,2024-01-10,H,2,1,10,2,0
'1010027',BAR1,22864.8,KG,2024-01-10,S,2,1,10,2,0
'1010027',BAR1,816.6,KG,2024-01-12,H,4,1,12,2,0
'1010027',BAR1,8166.0,KG,2024-01-12,H,4,1,12,2,0
'1010027',BAR1,3266.4,KG,2024-01-12,H,4,1,12,2,0
'1010027',BAR1,7349.4,KG,2024-01-12,H,4,1,12,2,0
'1010027',BAR1,13882.2,KG,2024-01-15,H,0,1,15,3,0
'1010027',BAR1,5716.2,KG,2024-01-15,H,0,1,15,3,0
'1010027',BAR1,4083.0,KG,2024-01-17,H,2,1,17,3,0
'1010027',BAR1,15515.4,KG,2024-01-17,H,2,1,17,3,0
'1010027',BAR1,530.79,KG,2024-01-18,H,3,1,18,3,0
'1010027',BAR1,5716.2,KG,2024-01-18,H,3,1,18,3,0
'1010027',BAR1,1633.2,KG,2024-01-18,H,3,1,18,3,0
'1010027',BAR1,816.6,KG,2024-01-18,H,3,1,18,3,0
'1010027',BAR1,2449.8,KG,2024-01-18,H,3,1,18,3,0
'1010027',BAR1,7349.4,KG,2024-01-18,H,3,1,18,3,0
'1010027',BAR1,8982.6,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,9799.2,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,5171.8,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,272.2,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,9799.2,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,8982.6,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,4899.6,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,272.2,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,11432.4,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,4899.6,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,7349.4,KG,2024-01-22,S,0,1,22,4,0
'1010027',BAR1,9799.2,KG,2024-01-23,H,1,1,23,4,0
'1010027',BAR1,272.2,KG,2024-01-23,S,1,1,23,4,0
'1010027',BAR1,3266.4,KG,2024-01-23,S,1,1,23,4,0
'1010027',BAR1,10615.8,KG,2024-01-23,S,1,1,23,4,0
'1010027',BAR1,9799.2,KG,2024-01-23,S,1,1,23,4,0
'1010027',BAR1,3266.0,KG,2024-01-24,H,2,1,24,4,0
'1010027',BAR1,1633.2,KG,2024-01-24,H,2,1,24,4,0
'1010027',BAR1,2449.8,KG,2024-01-24,H,2,1,24,4,0
'1010027',BAR1,15515.4,KG,2024-01-24,H,2,1,24,4,0
'1010027',BAR1,8982.6,KG,2024-01-24,S,2,1,24,4,0
'1010027',BAR1,272.2,KG,2024-01-24,S,2,1,24,4,0
'1010027',BAR1,9799.2,KG,2024-01-24,S,2,1,24,4,0
'1010027',BAR1,4899.6,KG,2024-01-24,S,2,1,24,4,0
'1010027',BAR1,7349.4,KG,2024-01-24,S,2,1,24,4,0
'1010027',BAR1,10615.8,KG,2024-01-24,S,2,1,24,4,0
'1010027',BAR1,272.2,KG,2024-01-24,S,2,1,24,4,0
'1010027',BAR1,5716.2,KG,2024-01-24,S,2,1,24,4,0
'1010027',BAR1,9527.0,KG,2024-01-25,H,3,1,25,4,0
'1010027',BAR1,10071.4,KG,2024-01-25,H,3,1,25,4,0
'1010027',BAR1,4083.0,KG,2024-01-29,H,0,1,29,5,0
'1010027',BAR1,6532.8,KG,2024-01-29,H,0,1,29,5,0
'1010027',BAR1,5171.8,KG,2024-01-29,H,0,1,29,5,0
'1010027',BAR1,3552.21,KG,2024-01-29,H,0,1,29,5,0
'1010027',BAR1,258.59,KG,2024-01-29,H,0,1,29,5,0
'1010027',BAR1,272.2,KG,2024-01-29,S,0,1,29,5,0
'1010027',BAR1,17148.6,KG,2024-01-29,S,0,1,29,5,0
'1010027',BAR1,6532.8,KG,2024-01-29,S,0,1,29,5,0
'1010027',BAR1,272.2,KG,2024-01-29,S,0,1,29,5,0
'1010027',BAR1,23681.4,KG,2024-01-29,S,0,1,29,5,0
'1010027',BAR1,13065.6,KG,2024-01-30,S,1,1,30,5,0
'1010027',BAR1,10615.8,KG,2024-01-30,S,1,1,30,5,0
'1010027',BAR1,272.2,KG,2024-01-30,S,1,1,30,5,0
'1010027',BAR1,816.6,KG,2024-01-30,S,1,1,30,5,0
'1010027',BAR1,272.2,KG,2024-01-31,S,2,1,31,5,0
'1010027',BAR1,8982.6,KG,2024-01-31,S,2,1,31,5,0
'1010027',BAR1,7349.4,KG,2024-01-31,S,2,1,31,5,0
'1010027',BAR1,6532.8,KG,2024-02-01,H,3,2,32,5,0
'1010027',BAR1,3552.21,KG,2024-02-01,H,3,2,32,5,0
'1010027',BAR1,9513.39,KG,2024-02-01,H,3,2,32,5,0
'1010027',BAR1,816.6,KG,2024-02-02,H,4,2,33,5,0
'1010027',BAR1,3266.4,KG,2024-02-02,H,4,2,33,5,0
'1010027',BAR1,10615.8,KG,2024-02-02,H,4,2,33,5,0
'1010027',BAR1,13065.6,KG,2024-02-06,H,1,2,37,6,0
'1010027',BAR1,6532.8,KG,2024-02-06,H,1,2,37,6,0
'1010027',BAR1,816.6,KG,2024-02-06,H,1,2,37,6,0
'1010027',BAR1,1088.8,KG,2024-02-08,H,3,2,39,6,0
'1010027',BAR1,1905.4,KG,2024-02-08,H,3,2,39,6,0
'1010027',BAR1,14426.6,KG,2024-02-08,H,3,2,39,6,0
'1010027',BAR1,1361.0,KG,2024-02-08,H,3,2,39,6,0
'1010027',BAR1,816.6,KG,2024-02-08,H,3,2,39,6,0
'1010027',BAR1,19598.4,KG,2024-02-12,H,0,2,43,7,0
'1010027',BAR1,17148.6,KG,2024-02-15,H,3,2,46,7,0
'1010027',BAR1,2449.8,KG,2024-02-15,H,3,2,46,7,0
'1010027',BAR1,4083.0,KG,2024-02-21,H,2,2,52,8,0
'1010027',BAR1,15515.4,KG,2024-02-21,H,2,2,52,8,0
'1010027',BAR1,2177.6,KG,2024-02-22,H,3,2,53,8,0
'1010027',BAR1,7349.4,KG,2024-02-22,H,3,2,53,8,0
'1010027',BAR1,4355.2,KG,2024-02-22,H,3,2,53,8,0
'1010027',BAR1,5716.2,KG,2024-02-22,H,3,2,53,8,0
'1010027',BAR1,19598.4,KG,2024-02-27,H,1,2,58,9,0
'1010027',BAR1,544.4,KG,2024-02-28,H,2,2,59,9,0
'1010027',BAR1,4899.6,KG,2024-02-28,H,2,2,59,9,0
'1010027',BAR1,4355.2,KG,2024-02-28,H,2,2,59,9,0
'1010027',BAR1,816.6,KG,2024-02-28,H,2,2,59,9,0
'1010027',BAR1,8982.6,KG,2024-02-28,H,2,2,59,9,0
'1010027',BAR1,13065.6,KG,2024-02-29,H,3,2,60,9,0
'1010027',BAR1,6532.8,KG,2024-02-29,H,3,2,60,9,0
'1010027',BAR1,2436.19,KG,2024-03-05,H,1,3,65,10,0
'1010027',BAR1,1075.19,KG,2024-03-05,H,1,3,65,10,0
'1010027',BAR1,4899.6,KG,2024-03-05,H,1,3,65,10,0
'1010027',BAR1,11201.03,KG,2024-03-05,H,1,3,65,10,0
'1010027',BAR1,3266.4,KG,2024-03-06,H,2,3,66,10,0
'1010027',BAR1,4083.0,KG,2024-03-06,H,2,3,66,10,0
'1010027',BAR1,503.57,KG,2024-03-06,H,2,3,66,10,0
'1010027',BAR1,816.6,KG,2024-03-06,H,2,3,66,10,0
'1010027',BAR1,9023.43,KG,2024-03-06,H,2,3,66,10,0
'1010027',BAR1,1905.4,KG,2024-03-06,H,2,3,66,10,0
'1010027',BAR1,40.83,KG,2024-03-07,H,3,3,67,10,0
'1010027',BAR1,4083.0,KG,2024-03-07,H,3,3,67,10,0
'1010027',BAR1,5716.2,KG,2024-03-07,H,3,3,67,10,0
'1010027',BAR1,4899.6,KG,2024-03-07,H,3,3,67,10,0
'1010027',BAR1,3266.4,KG,2024-03-07,H,3,3,67,10,0
'1010027',BAR1,1633.2,KG,2024-03-07,H,3,3,67,10,0
'1010027',BAR1,5716.2,KG,2024-03-08,H,4,3,68,10,0
'1010027',BAR1,10847.17,KG,2024-03-08,H,4,3,68,10,0
'1010027',BAR1,3035.03,KG,2024-03-08,H,4,3,68,10,0
'1010027',BAR1,9799.2,KG,2024-03-12,H,1,3,72,11,0
'1010027',BAR1,2449.8,KG,2024-03-12,H,1,3,72,11,0
'1010027',BAR1,3266.4,KG,2024-03-12,H,1,3,72,11,0
'1010027',BAR1,4083.0,KG,2024-03-12,H,1,3,72,11,0
'1010027',BAR1,4083.0,KG,2024-03-13,H,2,3,73,11,0
'1010027',BAR1,8166.0,KG,2024-03-13,H,2,3,73,11,0
'1010027',BAR1,1905.4,KG,2024-03-13,H,2,3,73,11,0
'1010027',BAR1,816.6,KG,2024-03-13,H,2,3,73,11,0
'1010027',BAR1,2449.8,KG,2024-03-13,H,2,3,73,11,0
'1010027',BAR1,2177.6,KG,2024-03-13,H,2,3,73,11,0
'1010027',BAR1,1633.2,KG,2024-03-14,H,3,3,74,11,0
'1010027',BAR1,2449.8,KG,2024-03-14,H,3,3,74,11,0
'1010027',BAR1,4083.0,KG,2024-03-14,H,3,3,74,11,0
'1010027',BAR1,2449.8,KG,2024-03-15,H,4,3,75,11,0
'1010027',BAR1,4899.6,KG,2024-03-15,H,4,3,75,11,0
'1010027',BAR1,2994.2,KG,2024-03-15,H,4,3,75,11,0
'1010027',BAR1,816.6,KG,2024-03-15,H,4,3,75,11,0
'1010027',BAR1,3266.4,KG,2024-03-15,H,4,3,75,11,0
'1010027',BAR1,1905.4,KG,2024-03-15,H,4,3,75,11,0
'1010027',BAR1,4899.6,KG,2024-03-19,H,1,3,79,12,0
'1010027',BAR1,14698.8,KG,2024-03-19,H,1,3,79,12,0
'1010027',BAR1,4668.23,KG,2024-03-20,H,2,3,80,12,0
'1010027',BAR1,231.37,KG,2024-03-20,H,2,3,80,12,0
'1010027',BAR1,4083.0,KG,2024-03-21,H,3,3,81,12,0
'1010027',BAR1,8982.6,KG,2024-03-21,H,3,3,81,12,0
'1010027',BAR1,5716.2,KG,2024-03-21,H,3,3,81,12,0
'1010027',BAR1,816.6,KG,2024-03-21,H,3,3,81,12,0
'1010027',BAR1,22864.8,KG,2024-03-21,S,3,3,81,12,0
'1010027',BAR1,22864.8,KG,2024-03-21,S,3,3,81,12,0
'1010027',BAR1,816.6,KG,2024-03-22,H,4,3,82,12,0
'1010027',BAR1,6532.8,KG,2024-03-22,H,4,3,82,12,0
'1010027',BAR1,3266.4,KG,2024-03-22,H,4,3,82,12,0
'1010027',BAR1,1633.2,KG,2024-03-26,H,1,3,86,13,0
'1010027',BAR1,14698.8,KG,2024-03-26,H,1,3,86,13,0
'1010027',BAR1,816.6,KG,2024-03-26,H,1,3,86,13,0
'1010027',BAR1,22864.8,KG,2024-03-26,S,1,3,86,13,0
'1010027',BAR1,2449.8,KG,2024-03-27,H,2,3,87,13,0
'1010027',BAR1,7349.4,KG,2024-03-27,H,2,3,87,13,0
'1010027',BAR1,9799.2,KG,2024-03-27,H,2,3,87,13,0
'1010027',BAR1,22864.8,KG,2024-03-27,S,2,3,87,13,0
'1010027',BAR1,816.6,KG,2024-03-28,H,3,3,88,13,0
'1010027',BAR1,1633.2,KG,2024-03-28,H,3,3,88,13,0
'1010027',BAR1,6532.8,KG,2024-03-28,H,3,3,88,13,0
'1010027',BAR1,4083.0,KG,2024-03-28,H,3,3,88,13,0
'1010027',BAR1,22864.8,KG,2024-03-28,S,3,3,88,13,0
'1010027',BAR1,22864.8,KG,2024-03-28,S,3,3,88,13,0
'1010027',BAR1,22864.8,KG,2024-04-01,S,0,4,92,14,0
'1010027',BAR1,22864.8,KG,2024-04-01,S,0,4,92,14,0
'1010027',BAR1,19598.4,KG,2024-04-02,H,1,4,93,14,0
'1010027',BAR1,19598.4,KG,2024-04-03,H,2,4,94,14,0
'1010027',BAR1,2449.8,KG,2024-04-04,H,3,4,95,14,0
'1010027',BAR1,10615.8,KG,2024-04-04,H,3,4,95,14,0
'1010027',BAR1,6532.8,KG,2024-04-04,H,3,4,95,14,0
'1010033',BAR1,21772.8,KG,2022-05-24,S,1,5,144,21,0
'1010033',BAR1,21772.8,KG,2022-05-25,S,2,5,145,21,0
'1010033',BAR1,21772.8,KG,2022-05-25,S,2,5,145,21,0
'1010033',BAR1,21772.8,KG,2022-05-25,S,2,5,145,21,0
'1010033',BAR1,21772.8,KG,2022-05-25,S,2,5,145,21,0
'1010033',BAR1,21772.8,KG,2022-05-25,S,2,5,145,21,0
'1010033',BAR1,1088.64,KG,2022-05-27,H,4,5,147,21,0
'1010033',BAR1,544.32,KG,2022-05-27,H,4,5,147,21,0
'1010033',BAR1,1632.96,KG,2022-05-27,H,4,5,147,21,0
'1010033',BAR1,2177.28,KG,2022-05-27,H,4,5,147,21,0
'1010033',BAR1,3265.92,KG,2022-05-30,H,0,5,150,22,0
'1010033',BAR1,1088.64,KG,2022-05-30,H,0,5,150,22,0
'1010033',BAR1,14152.32,KG,2022-05-31,H,1,5,151,22,0
'1010033',BAR1,2721.6,KG,2022-05-31,H,1,5,151,22,0
'1010033',BAR1,14152.32,KG,2022-06-01,H,2,6,152,22,0
'1010033',BAR1,21772.8,KG,2022-06-02,S,3,6,153,22,0
'1010033',BAR1,1632.96,KG,2022-06-04,H,5,6,155,22,1
'1010033',BAR1,9797.76,KG,2022-06-04,H,5,6,155,22,1
'1010033',BAR1,8709.12,KG,2022-06-04,H,5,6,155,22,1
'1010033',BAR1,14152.32,KG,2022-06-08,H,2,6,159,23,0
'1010033',BAR1,9797.76,KG,2022-06-09,H,3,6,160,23,0
'1010033',BAR1,10886.4,KG,2022-06-10,S,4,6,161,23,0
'1010033',BAR1,3265.92,KG,2022-06-13,H,0,6,164,24,0
'1010033',BAR1,544.32,KG,2022-06-13,H,0,6,164,24,0
'1010033',BAR1,14152.32,KG,2022-06-13,H,0,6,164,24,0
'1010033',BAR1,21772.8,KG,2022-06-13,S,0,6,164,24,0
'1010033',BAR1,21772.8,KG,2022-06-13,S,0,6,164,24,0
'1010033',BAR1,21772.8,KG,2022-06-13,S,0,6,164,24,0
'1010033',BAR1,21772.8,KG,2022-06-13,S,0,6,164,24,0
'1010033',BAR1,21772.8,KG,2022-06-14,S,1,6,165,24,0
'1010033',BAR1,7076.16,KG,2022-06-16,H,3,6,167,24,0
'1010033',BAR1,9797.76,KG,2022-06-17,H,4,6,168,24,0
'1010033',BAR1,4898.88,KG,2022-06-17,H,4,6,168,24,0
'1010033',BAR1,21772.8,KG,2022-06-20,S,0,6,171,25,0
'1010033',BAR1,21772.8,KG,2022-06-22,S,2,6,173,25,0
'1010033',BAR1,4354.56,KG,2022-06-23,H,3,6,174,25,0
'1010033',BAR1,9797.76,KG,2022-06-23,H,3,6,174,25,0
'1010033',BAR1,21772.8,KG,2022-06-23,H,3,6,174,25,0
'1010033',BAR1,21772.8,KG,2022-06-23,H,3,6,174,25,0
'1010033',BAR1,21772.8,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,21772.8,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,21772.8,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,21772.8,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,21772.8,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,21772.8,KG,2022-06-24,H,4,6,175,25,0
'1010033',BAR1,14152.32,KG,2022-06-30,H,3,6,181,26,0
'1010033',BAR1,5443.2,KG,2022-06-30,H,3,6,181,26,0
'1010033',BAR1,21772.8,KG,2022-06-30,S,3,6,181,26,0
'1010033',BAR1,4354.56,KG,2022-07-04,H,0,7,185,27,0
'1010033',BAR1,14152.32,KG,2022-07-08,H,4,7,189,27,0
'1010033',BAR1,21772.8,KG,2022-07-08,S,4,7,189,27,0
'1010033',BAR1,21772.8,KG,2022-07-08,S,4,7,189,27,0
'1010033',BAR1,21772.8,KG,2022-07-08,S,4,7,189,27,0
'1010033',BAR1,5443.2,KG,2022-07-09,H,5,7,190,27,1
'1010033',BAR1,544.32,KG,2022-07-09,H,5,7,190,27,1
'1010033',BAR1,2721.6,KG,2022-07-09,H,5,7,190,27,1
'1010033',BAR1,18506.88,KG,2022-07-14,H,3,7,195,28,0
'1010033',BAR1,3810.24,KG,2022-07-14,H,3,7,195,28,0
'1010033',BAR1,544.32,KG,2022-07-14,H,3,7,195,28,0
'1010033',BAR1,7076.16,KG,2022-07-18,H,0,7,199,29,0
'1010033',BAR1,6531.84,KG,2022-07-18,H,0,7,199,29,0
'1010033',BAR1,14152.32,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,1088.64,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,544.32,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,2721.6,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,2177.28,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,1632.96,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,3810.24,KG,2022-07-19,H,1,7,200,29,0
'1010033',BAR1,14152.32,KG,2022-07-20,H,2,7,201,29,0
'1010033',BAR1,8709.12,KG,2022-07-21,H,3,7,202,29,0
'1010033',BAR1,9797.76,KG,2022-07-21,H,3,7,202,29,0
'1010033',BAR1,5443.2,KG,2022-07-21,H,3,7,202,29,0
'1010033',BAR1,13063.68,KG,2022-07-22,H,4,7,203,29,0
'1010033',BAR1,3265.92,KG,2022-07-22,H,4,7,203,29,0
'1010033',BAR1,7620.48,KG,2022-07-25,H,0,7,206,30,0
'1010033',BAR1,4354.56,KG,2022-07-25,H,0,7,206,30,0
'1010033',BAR1,14152.32,KG,2022-07-26,H,1,7,207,30,0
'1010033',BAR1,2177.28,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,544.32,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,1632.96,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,1088.64,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,1632.96,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,2721.6,KG,2022-07-28,H,3,7,209,30,0
'1010033',BAR1,544.32,KG,2022-07-29,H,4,7,210,30,0
'1010033',BAR1,13608.0,KG,2022-07-29,H,4,7,210,30,0
'1010033',BAR1,2721.6,KG,2022-07-29,H,4,7,210,30,0
'1010033',BAR1,544.32,KG,2022-07-29,H,4,7,210,30,0
'1010033',BAR1,21772.8,KG,2022-07-31,S,6,7,212,30,1
'1010033',BAR1,21772.8,KG,2022-07-31,S,6,7,212,30,1
'1010033',BAR1,21772.8,KG,2022-07-31,S,6,7,212,30,1
'1010033',BAR1,21772.8,KG,2022-08-01,S,0,8,213,31,0
'1010033',BAR1,14152.32,KG,2022-08-02,H,1,8,214,31,0
'1010033',BAR1,1632.96,KG,2022-08-03,H,2,8,215,31,0
'1010033',BAR1,544.32,KG,2022-08-03,H,2,8,215,31,0
'1010033',BAR1,1088.64,KG,2022-08-03,H,2,8,215,31,0
'1010033',BAR1,544.32,KG,2022-08-03,S,2,8,215,31,0
'1010033',BAR1,8709.12,KG,2022-08-03,S,2,8,215,31,0
'1010033',BAR1,12519.36,KG,2022-08-03,S,2,8,215,31,0
'1010033',BAR1,1088.64,KG,2022-08-04,H,3,8,216,31,0
'1010033',BAR1,544.32,KG,2022-08-04,H,3,8,216,31,0
'1010033',BAR1,2721.6,KG,2022-08-04,H,3,8,216,31,0
